Row ID;Order Priority;Discount;Unit Price;Shipping Cost;Customer ID;Customer Name;Ship Mode;Customer Segment;Product Category;Product Sub-Category;Product Container;Product Name;Product Base Margin;Country;Region;State or Province;City;Postal Code;Order Date;Ship Date;Profit;Quantity ordered new;Sales;Order ID
25808;Not Specified;0.04;3.08;0.99;2464;Joe George;Regular Air;Consumer;Office Supplies;Labels;Small Box;Avery 481;0.37;United States;South;Louisiana;Bossier City;71111;20/01/15;21/01/15;424.29;14;42.53;88714
22580;Medium;0.04;2.08;1.49;2466;Gilbert Godfrey;Regular Air;Corporate;Office Supplies;Binders and Binder Accessories;Small Box;Economy Binders;0.36;United States;Central;Michigan;Sault Sainte Marie;49783;27/02/15;28/02/15;-3.71956;7;14.77;88136
22582;Medium;0.02;53.98;5.5;2466;Gilbert Godfrey;Express Air;Corporate;Technology;Computer Peripherals;Small Box;Nu-Form 106-Key Ergonomic Keyboard w/ Touchpad;0.62;United States;Central;Michigan;Sault Sainte Marie;49783;27/02/15;28/02/15;101.972;8;438.33;88136
22583;Medium;0.05;4.98;5.02;2466;Gilbert Godfrey;Regular Air;Corporate;Office Supplies;Paper;Small Box;Xerox 1989;0.38;United States;Central;Michigan;Sault Sainte Marie;49783;27/02/15;27/02/15;-16.6348;7;38.11;88136
19766;Critical;0.09;58.1;1.49;2468;Rhonda Stein;Express Air;Home Office;Office Supplies;Binders and Binder Accessories;Small Box;Avery Arch Ring Binders;0.38;United States;South;North Carolina;Salisbury;28144;27/04/15;29/04/15;765.75;3;169.46;88135
18684;Critical;0.04;65.99;8.99;2468;Rhonda Stein;Regular Air;Corporate;Technology;Telephones and Communication;Small Box;i270;0.55;United States;South;North Carolina;Salisbury;28144;13/03/15;14/03/15;-335.041;13;724.57;88137
26057;Low;0.1;4.91;0.5;2472;Ricky Sanders;Express Air;Home Office;Office Supplies;Labels;Small Box;Avery 493;0.36;United States;Central;Illinois;Joliet;60432;21/02/15;21/02/15;35.2797;10;51.13;86514
24584;Critical;0.07;5.18;5.74;2481;Kelly Sawyer;Express Air;Corporate;Office Supplies;Binders and Binder Accessories;Small Box;Wilson Jones Impact Binders;0.36;United States;South;Louisiana;Lafayette;70506;06/04/15;08/04/15;-188.034;14;79.61;91000
24568;Medium;0.05;6.48;7.91;2484;Rhonda Bryant;Regular Air;Corporate;Office Supplies;Paper;Small Box;Xerox 216;0.37;United States;South;Florida;Winter Haven;33881;13/03/15;14/03/15;322.122;16;109.99;88998
24569;Medium;0.03;111.03;8.64;2484;Rhonda Bryant;Regular Air;Corporate;Office Supplies;Storage & Organization;Small Box;Fellowes Recycled Storage Drawers;0.78;United States;South;Florida;Winter Haven;33881;13/03/15;14/03/15;366.54;8;900.12;88998
22028;High;0.02;71.37;69;2486;Jack Horn;Regular Air;Small Business;Furniture;Tables;Large Box;Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table;0.68;United States;South;Georgia;Statesboro;30458;06/02/15;07/02/15;-439.908;4;237.62;91414
22029;High;0.03;205.99;8.99;2486;Jack Horn;Express Air;Small Business;Technology;Telephones and Communication;Small Box;StarTAC 8000;0.6;United States;South;Georgia;Statesboro;30458;06/02/15;08/02/15;1087.716;1;176.42;91414
23495;Low;0;180.98;30;2486;Jack Horn;Delivery Truck;Small Business;Furniture;Chairs & Chairmats;Jumbo Drum;Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms;0.69;United States;South;Georgia;Statesboro;30458;03/02/15;05/02/15;9.204;11;2084.16;91416
23983;Not Specified;0.04;3.08;0.99;2487;Michelle Bryant Phillips;Regular Air;Small Business;Office Supplies;Labels;Small Box;Avery 481;0.37;United States;South;Georgia;Tucker;30084;20/06/15;21/06/15;257.0832;14;43.41;91415
23984;Not Specified;0.1;2.78;1.25;2487;Michelle Bryant Phillips;Regular Air;Small Business;Office Supplies;Pens & Art Supplies;Wrap Bag;Newell 318;0.59;United States;South;Georgia;Tucker;30084;20/06/15;21/06/15;0.7854;18;46.42;91415
24476;Not Specified;0.02;136.98;24.49;2487;Michelle Bryant Phillips;Express Air;Small Business;Furniture;Office Furnishings;Large Box;3M Polarizing Task Lamp with Clamp Arm, Light Gray;0.59;United States;South;Georgia;Tucker;30084;02/06/15;03/06/15;88.56;8;1140.95;91417
20065;High;0.08;4.91;0.5;2488;Gordon Walker;Regular Air;Consumer;Office Supplies;Labels;Small Box;Avery 493;0.36;United States;South;Arkansas;Cabot;72023;09/04/15;09/04/15;12.726;9;42.69;86887
20066;High;0.02;28.15;6.17;2488;Gordon Walker;Regular Air;Consumer;Office Supplies;Pens & Art Supplies;Small Pack;Boston Model 1800 Electric Pencil Sharpener, Gray;0.55;United States;South;Arkansas;Cabot;72023;09/04/15;10/04/15;160.8066;11;327.41;86887
20602;High;0.01;2036.48;14.7;2489;Craig Liu;Delivery Truck;Consumer;Technology;Office Machines;Jumbo Drum;Lexmark 4227 Plus Dot Matrix Printer;0.55;United States;West;California;Concord;94521;11/02/15;13/02/15;-1596.7458;2;3786.84;86883
21212;Medium;0.04;419.19;19.99;2489;Craig Liu;Regular Air;Home Office;Office Supplies;Storage & Organization;Small Box;Smead Adjustable Mobile File Trolley with Lockable Top;0.58;United States;West;California;Concord;94521;26/04/15;27/04/15;1388.3559;5;2012.11;86885
21338;Not Specified;0.07;65.99;8.8;2489;Craig Liu;Regular Air;Home Office;Technology;Telephones and Communication;Small Box;6120;0.58;United States;West;California;Concord;94521;12/01/15;12/01/15;109.836;9;471.66;86886
24856;Critical;0.09;348.21;40.19;2490;Pauline Finch;Delivery Truck;Home Office;Furniture;Tables;Jumbo Box;Bretford CR4500 Series Slim Rectangular Table;0.62;United States;West;California;Costa Mesa;92627;14/02/15;16/02/15;-93.85;2;662.8;86884
21339;Not Specified;0;10.01;1.99;2490;Pauline Finch;Express Air;Home Office;Technology;Computer Peripherals;Small Pack;TDK 4.7GB DVD-R;0.41;United States;West;California;Costa Mesa;92627;12/01/15;14/01/15;82.7034;11;119.86;86886
6856;Critical;0.09;348.21;40.19;2491;Sean N Boyer;Delivery Truck;Home Office;Furniture;Tables;Jumbo Box;Bretford CR4500 Series Slim Rectangular Table;0.62;United States;West;California;Los Angeles;90045;14/02/15;16/02/15;-93.85;8;2651.21;48836
1617;Low;0.06;4.28;0.94;2491;Sean N Boyer;Regular Air;Consumer;Office Supplies;Pens & Art Supplies;Wrap Bag;Newell 336;0.56;United States;West;California;Los Angeles;90045;26/04/15;28/04/15;0.37;9;38.96;11712
3212;Medium;0.04;419.19;19.99;2491;Sean N Boyer;Regular Air;Home Office;Office Supplies;Storage & Organization;Small Box;Smead Adjustable Mobile File Trolley with Lockable Top;0.58;United States;West;California;Los Angeles;90045;26/04/15;27/04/15;1947.67;20;8048.45;23042
3338;Not Specified;0.07;65.99;8.8;2491;Sean N Boyer;Regular Air;Home Office;Technology;Telephones and Communication;Small Box;6120;0.58;United States;West;California;Los Angeles;90045;12/01/15;12/01/15;109.836;37;1939.03;23877
3339;Not Specified;0;10.01;1.99;2491;Sean N Boyer;Express Air;Home Office;Technology;Computer Peripherals;Small Pack;TDK 4.7GB DVD-R;0.41;United States;West;California;Los Angeles;90045;12/01/15;14/01/15;128.03;42;457.63;23877
2065;High;0.08;4.91;0.5;2491;Sean N Boyer;Regular Air;Consumer;Office Supplies;Labels;Small Box;Avery 493;0.36;United States;West;California;Los Angeles;90045;09/04/15;09/04/15;31.752;36;170.75;14785
2066;High;0.02;28.15;6.17;2491;Sean N Boyer;Regular Air;Consumer;Office Supplies;Pens & Art Supplies;Small Pack;Boston Model 1800 Electric Pencil Sharpener, Gray;0.55;United States;West;California;Los Angeles;90045;09/04/15;10/04/15;117.208;45;1339.42;14785
19617;Low;0.06;4.28;0.94;2495;Maria Block;Regular Air;Consumer;Office Supplies;Pens & Art Supplies;Wrap Bag;Newell 336;0.56;United States;West;Wyoming;Rock Springs;82901;26/04/15;28/04/15;0.37;2;8.66;86885
2296;Not Specified;0.09;355.98;58.92;2498;Arlene Long;Delivery Truck;Corporate;Furniture;Chairs & Chairmats;Jumbo Drum;Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms;0.64;United States;West;California;San Diego;92024;18/02/15;20/02/15;1240.25;30;10554.63;16547
2297;Not Specified;0.04;218.75;69.64;2498;Arlene Long;Delivery Truck;Corporate;Furniture;Tables;Jumbo Box;BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables;0.77;United States;West;California;San Diego;92024;18/02/15;18/02/15;-533.232;8;1749.64;16547
7628;Medium;0.09;6.28;5.41;2498;Arlene Long;Regular Air;Small Business;Furniture;Office Furnishings;Small Box;Eldon® 200 Class™ Desk Accessories;0.53;United States;West;California;San Diego;92024;02/02/15;04/02/15;-61.59;56;355.4;54567
2768;Not Specified;0.08;1.68;1.57;2498;Arlene Long;Regular Air;Small Business;Office Supplies;Pens & Art Supplies;Wrap Bag;Newell 323;0.59;United States;West;California;San Diego;92024;05/02/15;06/02/15;-46.25;88;148.36;20007
20296;Not Specified;0.09;355.98;58.92;2499;Geoffrey Koch;Delivery Truck;Corporate;Furniture;Chairs & Chairmats;Jumbo Drum;Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms;0.64;United States;Central;Illinois;Kankakee;60901;18/02/15;20/02/15;1240.25;8;2814.57;88319
25628;Medium;0.09;6.28;5.41;2500;Kevin Smith;Regular Air;Small Business;Furniture;Office Furnishings;Small Box;Eldon® 200 Class™ Desk Accessories;0.53;United States;Central;Illinois;Lake In The Hills;60102;02/02/15;04/02/15;-32.0268;14;88.85;88320
24899;High;0.1;24.92;12.98;2502;Toni Owens Poe;Regular Air;Home Office;Office Supplies;Binders and Binder Accessories;Small Box;GBC Standard Therm-A-Bind Covers;0.39;United States;Central;Indiana;Munster;46321;19/03/15;19/03/15;-45.816;3;70.82;91310
24901;High;0;12.28;6.35;2502;Toni Owens Poe;Express Air;Home Office;Office Supplies;Paper;Small Box;Staples Premium Bright 1-Part Blank Computer Paper;0.38;United States;Central;Indiana;Munster;46321;19/03/15;20/03/15;30.63;7;90.44;91310
18219;Medium;0.02;6.48;8.74;2506;Alfred Harmon;Regular Air;Home Office;Office Supplies;Paper;Small Box;Xerox 1984;0.36;United States;East;Connecticut;Cheshire;6408;05/06/15;07/06/15;-6.835;1;10.72;87033
18217;Medium;0.06;699.99;24.49;2507;Jeanette Davies;Express Air;Home Office;Technology;Copiers and Fax;Large Box;Canon PC1060 Personal Laser Copier;0.41;United States;East;Maine;Bangor;4401;05/06/15;07/06/15;7024.2069;15;10180.01;87033
23265;Low;0.02;5.81;8.49;2508;Pauline Brooks;Regular Air;Home Office;Office Supplies;Binders and Binder Accessories;Small Box;Fellowes Black Plastic Comb Bindings;0.39;United States;East;Maine;Sanford;4073;08/01/15;12/01/15;-137.494;7;42.44;87031
21918;Medium;0.05;30.98;9.18;2509;Sidney Larson;Regular Air;Home Office;Office Supplies;Paper;Small Box;Xerox 1951;0.4;United States;East;Maine;South Portland;4106;05/05/15;05/05/15;308.67;15;462.57;87029
21102;Not Specified;0.04;6.48;9.54;2512;Frances Holt;Regular Air;Home Office;Office Supplies;Paper;Small Box;Xerox 1905;0.37;United States;East;Massachusetts;Cambridge;2138;15/06/15;17/06/15;-223.944;19;125.37;87030
18220;Medium;0.02;17.15;4.96;2516;Leo E Underwood;Regular Air;Home Office;Office Supplies;Storage & Organization;Small Box;Advantus Rolling Storage Box;0.58;United States;East;New Jersey;Englewood;7631;05/06/15;07/06/15;36.495;11;190.85;87033
18221;Medium;0.07;30.98;8.74;2520;Sandy Mueller;Regular Air;Home Office;Office Supplies;Paper;Small Box;Xerox 1979;0.4;United States;East;Rhode Island;Providence;2908;05/06/15;06/06/15;255.7692;12;370.68;87033
25463;Medium;0;175.99;4.99;2521;Shawn Meyer;Regular Air;Home Office;Technology;Telephones and Communication;Small Box;5165;0.59;United States;Central;Texas;Corsicana;75109;18/02/15;21/02/15;1656.6555;15;2400.95;87032
18218;Medium;0.04;1360.14;14.7;2522;Harriet Wooten;Delivery Truck;Home Office;Technology;Office Machines;Jumbo Drum;Okidata ML395C Color Dot Matrix Printer;0.59;United States;East;Vermont;Burlington;5401;05/06/15;08/06/15;2639.01;6;7303.05;87033
18866;Critical;0.01;2.16;6.05;2526;Derek Sweeney;Regular Air;Corporate;Office Supplies;Binders and Binder Accessories;Small Box;Peel & Stick Add-On Corner Pockets;0.37;United States;South;Louisiana;Lafayette;70506;23/05/15;25/05/15;395.76;24;58.05;87208
18867;Critical;0.07;21.38;8.99;2527;Gretchen Orr;Regular Air;Corporate;Office Supplies;Pens & Art Supplies;Small Pack;Boston 1730 StandUp Electric Pencil Sharpener;0.59;United States;South;Louisiana;Lake Charles;70601;23/05/15;25/05/15;-39.396;3;68.64;87208
20254;High;0.04;40.98;6.5;2530;Janet Zhang;Regular Air;Small Business;Technology;Computer Peripherals;Small Box;Targus USB Numeric Keypad;0.74;United States;West;California;Apple Valley;92307;29/03/15;30/03/15;-89.5;7;277.07;87451
23782;Medium;0.08;4;1.3;2531;Rick Houston;Regular Air;Small Business;Office Supplies;Paper;Wrap Bag;EcoTones® Memo Sheets;0.37;United States;West;California;Atascadero;93422;02/05/15;04/05/15;28.4;14;51.99;87452
20255;High;0.05;35.99;3.3;2534;Mitchell Goldberg;Regular Air;Small Business;Technology;Telephones and Communication;Small Pack;Accessory9;0.39;United States;East;Maine;Bangor;4401;29/03/15;31/03/15;103.2723;5;149.67;87451
22839;Not Specified;0.08;12.53;0.5;2539;Max Hubbard;Regular Air;Home Office;Office Supplies;Labels;Small Box;Avery 485;0.38;United States;South;Florida;Winter Park;32789;07/04/15;08/04/15;215.718;5;61.1;91017
22840;Not Specified;0.02;178.47;19.99;2540;Helen Ferguson;Regular Air;Home Office;Office Supplies;Storage & Organization;Small Box;Hot File® 7-Pocket, Floor Stand;0.55;United States;South;Florida;Winter Springs;32708;07/04/15;08/04/15;106.9848;1;193.81;91017
19031;Medium;0.05;15.68;3.73;2543;Josephine Dalton;Regular Air;Small Business;Furniture;Office Furnishings;Small Pack;Artistic Insta-Plaque;0.46;United States;South;Virginia;Richmond;23223;11/06/15;12/06/15;3.54;17;257.48;87917
19032;Medium;0.02;195.99;4.2;2543;Josephine Dalton;Regular Air;Small Business;Technology;Telephones and Communication;Small Box;T65;0.56;United States;South;Virginia;Richmond;23223;11/06/15;12/06/15;40.284;19;3194.99;87917
19902;Medium;0.01;99.99;19.99;2545;Rick Ellis;Express Air;Home Office;Technology;Office Machines;Small Box;AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting;0.52;United States;South;Virginia;Springfield;22153;10/03/15;12/03/15;90.024;2;202.98;87915
25460;Low;0.07;6.48;9.54;2547;Edna Freeman;Regular Air;Small Business;Office Supplies;Paper;Small Box;Xerox 1905;0.37;United States;South;Virginia;Virginia Beach;23464;19/04/15;19/04/15;2.232;1;10.86;87916
6525;Low;0;35.99;0.99;2548;Wayne Bass;Regular Air;Small Business;Technology;Telephones and Communication;Small Pack;Accessory31;0.35;United States;West;California;Los Angeles;90068;04/04/15;11/04/15;840.051;46;1477.57;46436
5777;Low;0.05;30.98;9.18;2548;Wayne Bass;Express Air;Small Business;Office Supplies;Paper;Small Box;Xerox 1951;0.4;United States;West;California;Los Angeles;90068;21/04/15;21/04/15;61.47;12;382.29;40997
5778;Low;0.05;22.99;8.99;2548;Wayne Bass;Regular Air;Small Business;Office Supplies;Pens & Art Supplies;Small Pack;Boston KS Multi-Size Manual Pencil Sharpener;0.57;United States;West;California;Los Angeles;90068;21/04/15;28/04/15;18.27;37;881.74;40997
5780;Low;0.04;212.6;110.2;2548;Wayne Bass;Delivery Truck;Small Business;Furniture;Tables;Jumbo Box;Bush Advantage Collection® Round Conference Table;0.73;United States;West;California;Los Angeles;90068;21/04/15;25/04/15;-513.79042;33;7384.18;40997
4204;Not Specified;0.09;5.98;1.67;2548;Wayne Bass;Regular Air;Small Business;Office Supplies;Pens & Art Supplies;Wrap Bag;Dixon Ticonderoga® Erasable Colored Pencil Set, 12-Color;0.51;United States;West;California;Los Angeles;90068;04/06/15;07/06/15;23.87;81;448.26;29889
23777;Low;0.05;30.98;9.18;2549;Martha Bowers;Express Air;Small Business;Office Supplies;Paper;Small Box;Xerox 1951;0.4;United States;East;Ohio;Whitehall;43213;21/04/15;21/04/15;61.47;3;95.57;88657
23778;Low;0.05;22.99;8.99;2549;Martha Bowers;Regular Air;Small Business;Office Supplies;Pens & Art Supplies;Small Pack;Boston KS Multi-Size Manual Pencil Sharpener;0.57;United States;East;Ohio;Whitehall;43213;21/04/15;28/04/15;18.27;9;214.48;88657
23780;Low;0.04;212.6;110.2;2549;Martha Bowers;Delivery Truck;Small Business;Furniture;Tables;Jumbo Box;Bush Advantage Collection® Round Conference Table;0.73;United States;East;Ohio;Whitehall;43213;21/04/15;25/04/15;-513.79042;8;1790.1;88657
22204;Not Specified;0.09;5.98;1.67;2549;Martha Bowers;Regular Air;Small Business;Office Supplies;Pens & Art Supplies;Wrap Bag;Dixon Ticonderoga® Erasable Colored Pencil Set, 12-Color;0.51;United States;East;Ohio;Whitehall;43213;04/06/15;07/06/15;35.805;20;110.68;88658
24525;Low;0;35.99;0.99;2551;Joan Bowers;Regular Air;Small Business;Technology;Telephones and Communication;Small Pack;Accessory31;0.35;United States;East;Pennsylvania;York;17403;04/04/15;11/04/15;265.9605;12;385.45;88656
18130;Medium;0.03;12.53;7.17;2553;Virginia McNeill;Regular Air;Home Office;Office Supplies;Binders and Binder Accessories;Small Box;GBC ProClick Spines for 32-Hole Punch;0.38;United States;Central;Wisconsin;Kenosha;53142;12/02/15;13/02/15;-20.3205;1;19.32;86528
23666;Low;0.1;2.6;2.4;2555;Karl Knowles;Regular Air;Home Office;Office Supplies;Pens & Art Supplies;Wrap Bag;12 Colored Short Pencils;0.58;United States;Central;Wisconsin;Madison;53711;09/01/15;14/01/15;-88.04;12;30.1;86527
23583;Critical;0;12.97;1.49;2555;Karl Knowles;Regular Air;Home Office;Office Supplies;Binders and Binder Accessories;Small Box;"Mead 1st Gear 2"" Zipper Binder, Asst. Colors";0.35;United States;Central;Wisconsin;Madison;53711;02/02/15;03/02/15;180.2349;19;261.21;86529
23584;Critical;0.06;4.91;0.5;2555;Karl Knowles;Regular Air;Home Office;Office Supplies;Labels;Small Box;Avery 508;0.36;United States;Central;Wisconsin;Madison;53711;02/02/15;02/02/15;29.5251;9;42.79;86529
19840;Not Specified;0.03;160.98;30;2561;Laurie Moon;Delivery Truck;Consumer;Furniture;Chairs & Chairmats;Jumbo Drum;Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms;0.62;United States;East;New York;Ossining;10562;22/03/15;25/03/15;1261.4718;11;1828.22;86465
23161;Not Specified;0.07;3.98;5.26;2561;Laurie Moon;Regular Air;Consumer;Office Supplies;Binders and Binder Accessories;Small Box;Ibico Presentation Index for Binding Systems;0.38;United States;East;New York;Ossining;10562;08/04/15;10/04/15;-59.96376;7;29.77;86466
23162;Not Specified;0.07;12.22;2.85;2561;Laurie Moon;Regular Air;Consumer;Furniture;Office Furnishings;Small Pack;Aluminum Document Frame;0.55;United States;East;New York;Ossining;10562;08/04/15;08/04/15;89.4148;12;147.19;86466
22374;Not Specified;0.08;4.55;1.49;2563;Karen Warren;Regular Air;Home Office;Office Supplies;Binders and Binder Accessories;Small Box;Presstex Flexible Ring Binders;0.35;United States;Central;Minnesota;Fridley;55432;08/04/15;09/04/15;27.0273;9;39.17;91447
25095;Critical;0;4.37;5.15;2570;Yvonne Stephens;Regular Air;Consumer;Office Supplies;Appliances;Small Box;Eureka Sanitaire ® Multi-Pro Heavy-Duty Upright, Disposable Bags;0.59;United States;West;California;Davis;95616;25/04/15;27/04/15;-150.2604;19;87.85;90327
25096;Critical;0.01;500.98;56;2570;Yvonne Stephens;Delivery Truck;Consumer;Furniture;Chairs & Chairmats;Jumbo Drum;Global Troy™ Executive Leather Low-Back Tilter;0.6;United States;West;California;Davis;95616;25/04/15;26/04/15;4899.1288;14;7429.63;90327
25097;Critical;0.02;12.58;5.16;2570;Yvonne Stephens;Regular Air;Consumer;Furniture;Office Furnishings;Small Box;DAX Copper Panel Document Frame, 5 x 7 Size;0.43;United States;West;California;Davis;95616;25/04/15;25/04/15;44.712;18;224.29;90327
25098;Critical;0.1;7.7;3.68;2570;Yvonne Stephens;Regular Air;Consumer;Furniture;Office Furnishings;Wrap Bag;Deflect-O® Glasstique™ Clear Desk Accessories;0.52;United States;West;California;Davis;95616;25/04/15;26/04/15;-22.626;7;51.2;90327
7096;Critical;0.01;500.98;56;2571;Rosemary O'Brien;Delivery Truck;Consumer;Furniture;Chairs & Chairmats;Jumbo Drum;Global Troy™ Executive Leather Low-Back Tilter;0.6;United States;East;New York;New York City;10165;25/04/15;26/04/15;4260.112;56;29718.53;50656
7098;Critical;0.1;7.7;3.68;2571;Rosemary O'Brien;Regular Air;Consumer;Furniture;Office Furnishings;Wrap Bag;Deflect-O® Glasstique™ Clear Desk Accessories;0.52;United States;East;New York;New York City;10165;25/04/15;26/04/15;-25.14;27;197.48;50656
20938;Low;0.04;8.6;6.19;2578;Kent Gill;Regular Air;Home Office;Office Supplies;Binders and Binder Accessories;Small Box;Avery Printable Repositionable Plastic Tabs;0.38;United States;South;Alabama;Opelika;36801;02/05/15;04/05/15;309.7116;5;46.85;88298
20939;Low;0.01;3.58;1.63;2578;Kent Gill;Regular Air;Home Office;Office Supplies;Rubber Bands;Wrap Bag;OIC Colored Binder Clips, Assorted Sizes;0.36;United States;South;Alabama;Opelika;36801;02/05/15;06/05/15;-128.856;26;93.57;88298
20940;Low;0.08;105.49;41.64;2578;Kent Gill;Delivery Truck;Home Office;Furniture;Tables;Jumbo Box;Balt Solid Wood Rectangular Table;0.75;United States;South;Alabama;Opelika;36801;02/05/15;09/05/15;-36.946;34;2694.49;88298
23705;High;0.09;212.6;52.2;2579;Marshall Sutherland;Delivery Truck;Home Office;Furniture;Tables;Jumbo Box;Bush Advantage Collection® Round Conference Table;0.64;United States;South;Alabama;Phenix City;36869;03/01/15;04/01/15;-274.498;1;174.5;88296
22508;Medium;0.07;1.76;4.86;2579;Marshall Sutherland;Regular Air;Home Office;Furniture;Office Furnishings;Small Box;Regeneration Desk Collection;0.41;United States;South;Alabama;Phenix City;36869;17/01/15;17/01/15;0.588;15;26.01;88297
19123;Medium;0.04;510.14;14.7;2583;Wendy Pridgen Pearce;Delivery Truck;Home Office;Technology;Office Machines;Jumbo Drum;Okidata ML520 Series Dot Matrix Printers;0.56;United States;Central;Michigan;Holland;49423;07/06/15;09/06/15;-251.4039;3;1527.97;89657
19124;Medium;0;4.76;3.01;2583;Wendy Pridgen Pearce;Regular Air;Home Office;Office Supplies;Paper;Wrap Bag;TOPS Voice Message Log Book, Flash Format;0.36;United States;Central;Michigan;Holland;49423;07/06/15;09/06/15;-2.345;23;110.86;89657
19134;Critical;0.04;6.3;0.5;2584;Seth Matthews;Regular Air;Home Office;Office Supplies;Labels;Small Box;Avery 48;0.39;United States;Central;Michigan;Inkster;48141;09/06/15;11/06/15;67.6062;15;97.98;89658
20976;Medium;0.01;6.48;6.57;2587;Eugene H Walsh;Express Air;Home Office;Office Supplies;Paper;Small Box;Xerox 20;0.37;United States;Central;Wisconsin;Manitowoc;54220;28/02/15;28/02/15;-46.5244;18;127.83;91166
20810;Not Specified;0.02;22.72;8.99;2587;Eugene H Walsh;Regular Air;Home Office;Furniture;Office Furnishings;Small Pack;"Executive Impressions 14"" Two-Color Numerals Wall Clock";0.44;United States;Central;Wisconsin;Manitowoc;54220;26/06/15;26/06/15;200.0172;12;289.88;91167
22275;Low;0.02;419.19;19.99;2593;Anne Schultz;Regular Air;Corporate;Office Supplies;Storage & Organization;Small Box;Smead Adjustable Mobile File Trolley with Lockable Top;0.58;United States;South;Georgia;Athens;30605;17/04/15;17/04/15;-39.606;10;4354.55;87772
23765;Low;0.01;85.99;0.99;2593;Anne Schultz;Regular Air;Corporate;Technology;Telephones and Communication;Wrap Bag;Accessory4;0.85;United States;South;Georgia;Athens;30605;12/03/15;17/03/15;311.73;2;146.17;87773
19859;Low;0.05;5.74;5.3;2601;Malcolm French;Regular Air;Corporate;Office Supplies;Scissors, Rulers and Trimmers;Small Pack;Acme Kleencut® Forged Steel Scissors;0.55;United States;East;New Hampshire;Merrimack;3054;21/03/15;26/03/15;-50.75;7;42.02;87382
20849;Critical;0.07;200.99;4.2;2603;Penny Leach;Regular Air;Corporate;Technology;Telephones and Communication;Small Box;2160i;0.59;United States;East;New Jersey;Hackensack;7601;05/04/15;06/04/15;2225.07612;22;3705.14;87383
20850;Critical;0.01;297.48;18.06;2604;Gina Curry;Delivery Truck;Corporate;Technology;Office Machines;Jumbo Drum;Panasonic KX-P3200 Dot Matrix Printer;0.6;United States;East;New Jersey;Iselin;8830;05/04/15;06/04/15;-338.180832;3;945.36;87383
18046;High;0.09;5.4;7.78;2610;Tommy Lutz;Regular Air;Corporate;Office Supplies;Binders and Binder Accessories;Small Box;3M Organizer Strips;0.37;United States;West;California;Davis;95616;16/05/15;17/05/15;-136.252;9;49.24;86118
19971;Low;0.02;50.98;13.66;2613;Anthony Stanley;Express Air;Corporate;Office Supplies;Appliances;Small Box;Eureka The Boss® Cordless Rechargeable Stick Vac;0.58;United States;East;New Jersey;Fords;8863;24/01/15;24/01/15;-25.76;1;68.45;86119
25962;Critical;0;2.6;2.4;2616;Laurence Hull;Regular Air;Corporate;Office Supplies;Pens & Art Supplies;Wrap Bag;12 Colored Short Pencils;0.58;United States;Central;Michigan;Portage;49002;11/03/15;13/03/15;-45.21;16;44.75;91495
25478;Not Specified;0.1;3.25;49;2617;Gerald Crabtree;Regular Air;Corporate;Office Supplies;Appliances;Large Box;Bravo II™ Megaboss® 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack;0.56;United States;Central;South Dakota;Aberdeen;57401;27/06/15;28/06/15;-286.245;6;40.69;91496
6585;Medium;0.1;7.64;1.39;2618;Amy Hamrick Melvin;Regular Air;Corporate;Office Supplies;Envelopes;Small Box;Security-Tint Envelopes;0.36;United States;East;New York;New York City;10004;17/01/15;19/01/15;16.12;18;130.11;46884
6586;Medium;0;125.99;2.5;2618;Amy Hamrick Melvin;Regular Air;Corporate;Technology;Telephones and Communication;Small Box;6162;0.59;United States;East;New York;New York City;10004;17/01/15;19/01/15;-815.9008;3;337.34;46884
6587;Medium;0.1;11.55;2.36;2618;Amy Hamrick Melvin;Regular Air;Corporate;Office Supplies;Pens & Art Supplies;Wrap Bag;Newell 309;0.55;United States;East;New York;New York City;10004;17/01/15;18/01/15;15.808;25;280.43;46884
4788;High;0.05;4.84;0.71;2618;Amy Hamrick Melvin;Express Air;Corporate;Office Supplies;Pens & Art Supplies;Wrap Bag;*Staples* Highlighting Markers;0.52;United States;East;New York;New York City;10004;23/03/15;23/03/15;29.17;20;103.39;34017
4789;High;0.01;14.98;7.69;2618;Amy Hamrick Melvin;Regular Air;Corporate;Office Supplies;Storage & Organization;Small Box;Super Decoflex Portable Personal File;0.57;United States;East;New York;New York City;10004;23/03/15;25/03/15;-48.97;28;435.39;34017
7452;Critical;0.1;20.27;3.99;2618;Amy Hamrick Melvin;Regular Air;Corporate;Office Supplies;Appliances;Small Box;Fellowes Mighty 8 Compact Surge Protector;0.57;United States;East;New York;New York City;10004;23/03/15;24/03/15;84.05;53;1051.52;53153
22788;High;0.05;4.84;0.71;2619;Brandon E Shepherd;Express Air;Corporate;Office Supplies;Pens & Art Supplies;Wrap Bag;*Staples* Highlighting Markers;0.52;United States;Central;South Dakota;Sioux Falls;57103;23/03/15;23/03/15;17.8365;5;25.85;88014
